rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:5ZwRTJD1bTACtIuW5Iibnu","Nekfeu, Damso","Tricheur","Universal Music Division Polydor",1,1,6,"640312"
2,"spotify:track:3OmMEncU5Z8hZJVKwAMZpk","Nekfeu, Vanessa Paradis","Dans l'univers","Universal Music Division Polydor",2,2,6,"447537"
3,"spotify:track:31ljIjVJOgopnyNposqPhm","Nekfeu, Nemir","Elle pleut","Universal Music Division Polydor",3,3,6,"422719"
4,"spotify:track:3eG36tERWexe2lm75Ea3Y8","Nekfeu","Cheum","Universal Music Division Polydor",2,4,6,"420699"
5,"spotify:track:0sSvwmaVvkcIARs3uaLmlj","Nekfeu","Voyage léger","Universal Music Division Polydor",5,7,6,"343212"
6,"spotify:track:1FN3Bo2tGTBxvEb5b83vFV","Nekfeu","Les étoiles vagabondes","Universal Music Division Polydor",2,6,6,"333583"
7,"spotify:track:48MQ3gJuiksM6zyLPRTFKj","Nekfeu","Alunissons","Universal Music Division Polydor",4,5,6,"332445"
8,"spotify:track:2SlzpQnpdEetONMktRWUKS","Nekfeu","Takotsubo","Universal Music Division Polydor",5,9,6,"310701"
9,"spotify:track:1w2OwBeojIZI8hTI5WkMkV","PNL","MOWGLI II","QLF Records",1,8,8,"307081"
10,"spotify:track:5BX0UF54txMgYG73sVNeJJ","Nekfeu","Menteur menteur","Universal Music Division Polydor",8,10,6,"305173"
11,"spotify:track:6vsaj9lO1gyNjRmfIz0CTj","Nekfeu","Premier pas","Universal Music Division Polydor",11,11,6,"303343"
12,"spotify:track:7rOhUcPhUnEmOLXLtNjuZO","Nekfeu","Le bruit qui court","Universal Music Division Polydor",11,12,6,"295261"
13,"spotify:track:6F8Caj9u2wk5hmbFuKK6Pa","Vegedream, Ninho","Elle est bonne sa mère","Universal Music Division Island Def Jam",2,14,12,"288387"
14,"spotify:track:2613pAp7RThnv3hjAfNn8m","Nekfeu","Ciel noir","Universal Music Division Polydor",10,13,6,"280927"
15,"spotify:track:6j0sTlEg74brXngEeMQ5mJ","Nekfeu, Alpha Wann","Compte les hommes","Universal Music Division Polydor",13,16,6,"268792"
16,"spotify:track:7Dk92DM38obUOQknmSDku6","Nekfeu","De mon mieux","Universal Music Division Polydor",12,17,6,"261972"
17,"spotify:track:6ky5QlD64Sq1NMb9BkmIJw","Nekfeu","Óλά Καλά","Universal Music Division Polydor",15,18,6,"257692"
18,"spotify:track:55mCsKCo4bPuYtZvHppp8z","Niska, Booba","Médicament","Universal Music Division Capitol Music France",1,15,68,"253691"
19,"spotify:track:7rbf4lfmVKugJ5sTQCBOpO","Nekfeu","Koala mouillé","Universal Music Division Polydor",16,19,6,"236112"
20,"spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",2,20,65,"231434"
21,"spotify:track:7v5EUVKBk6jw697PhZIzFJ","Nekfeu, Crystal Kay","Pixels","Universal Music Division Polydor",18,21,6,"214748"
22,"spotify:track:3i0WryQi0e9rPdkroQSUMn","Nekfeu","1er rôle","Universal Music Division Polydor",19,22,6,"209321"
23,"spotify:track:5c2HadbVTsMKjja4gohEFI","Ninho, Niska","Maman ne le sait pas (feat. Niska)","Rec. 118 / Mal Luné Music",1,23,82,"185778"
24,"spotify:track:2QpUWi6VSNOt2WyH5FIeLD","Aya Nakamura","Pookie","Rec. 118",8,24,222,"169531"
25,"spotify:track:5lCxlSBFyP5g4EhVypAoOu","PNL","Au DD","QLF Records",1,25,82,"167118"
26,"spotify:track:3vmoC735YdyvsrF0HtbmGn","Zola, Ninho","Papers (feat. Ninho)","AWA",5,26,69,"163482"
27,"spotify:track:3HVWdVOQ0ZA45FuZGSfvns","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",7,28,33,"160329"
